model,layer,head,mu,nu,tau,k_plus,k_minus,k_T,mode_ratio,shape_ratio,sigma_lambda_correlation,geometric_mean_error
gpt2,5,10,-5.128689843214146,4.919224722954389,5.458929730912721,3.2369438589069626,4.340000487927018,6.294146385908619,1.0868158278113111,1.679284836954174,0.9933112443384376,0.15826521454476145
gpt2,5,11,-3.0164031455124958,5.340901604261748,4.011886332029493,4.732294993594613,4.232224379915699,4.452833212535343,0.9995318530072165,0.9949841932883075,0.9938801928082883,0.04404728998066166
gpt2,6,0,-5.097490695435771,3.3197026211842746,4.1476720023390525,3.1545977308613957,3.590227782123885,3.46423772278458,1.0082694152664957,1.02937754813057,0.9944698500348833,0.04646183105357849
gpt2,6,1,-5.70024904290778,5.4310343701834904,5.513223491497666,4.8121881423441835,4.1972933987427385,4.249374696272633,0.9908716597871232,0.9455163954924747,0.9916836097075992,0.05194982100011492
gpt2,6,2,-3.430201015053783,3.0875214557842683,3.2266361126567134,3.3895193371484234,3.234366466647016,3.2078102890447537,0.9914828636348407,0.9688242599646623,0.9966195160368718,0.028119262672682617
gpt2,6,3,-4.992655714285308,3.171020563430334,3.987386460363937,3.588019741024631,4.366302568532694,3.970895514610985,1.0021275258744498,1.0032383704467025,0.9955762870635653,0.032747258414507686
gpt2,6,4,-5.463183693517904,5.04270859675383,5.262456381718253,3.8870415104522653,5.627402447143035,4.63966894751221,1.002613784663916,0.9920268270202427,0.9863083018235846,0.059040052332594156
gpt2,6,5,-3.173348510927468,3.102996871672616,3.092179987899715,5.086622339057572,4.20046665914286,4.216227311518093,0.9854060194291976,0.9121378952749026,0.9940128350719496,0.046130893018506695
gpt2,6,6,-2.415701266537432,5.481507540560271,3.6588236208628424,6.775047079599079,3.4103909340907865,4.578974099624944,1.0054717029461313,0.9525986149008522,0.9935039321618009,0.03245456990301929
gpt2,6,7,-4.268378362449746,2.9489747588398436,3.4653062463582676,3.4753427864230098,4.979393216062683,3.6327975559935726,0.976730251323528,0.8732813019869303,0.9964559546915575,0.04285257331775964
gpt2,6,8,-4.384712254563099,3.684900618249698,4.0384752626325096,5.437321936755515,3.7016733473564543,4.4907319460103805,1.0046944152576434,1.0009803746151111,0.986085632529582,0.07657396157736915
gpt2,6,9,-6.48877780187591,12.271303384712597,9.246731115174699,6.762839335008033,4.167229008201155,6.9754300641150735,1.0362425732788139,1.3139618925941445,0.9776278475230764,0.0826301507793147
gpt2,6,10,-4.302323635228412,6.776513729833047,5.418767126780026,3.145880260576024,4.6433443511488175,3.7735197726406478,1.0035656502536328,0.9873248994831668,0.9507635363596117,0.08874399374868454
gpt2,6,11,-4.6193812388869295,3.6142018176857778,4.126167144124888,3.296133051908587,3.9273424405532817,3.733151306369333,1.009831034482702,1.0375853710425686,0.9944751622951085,0.057489460002465326
gpt2,7,0,-3.92212839363999,3.7773025530803066,3.891527510510277,3.7694522526209004,3.4321317205634756,3.7699221687462865,1.0110399478597325,1.048120673707514,0.9914501416397866,0.08844287970747698
gpt2,7,1,-5.709513566903964,7.554824483349675,6.7643938534234795,5.6679262897934555,6.490597671704235,8.371781971830469,1.02995237184908,1.3802681533547667,0.9866612443697939,0.10285901248761017
gpt2,7,2,-3.6865079695302594,10.595540467844803,6.7360403050417075,5.1006510654935475,3.001747762717252,5.913985223691254,1.0777934284530353,1.5114031743205507,0.9877722510547937,0.14630748653196787
gpt2,7,3,-2.897426934415515,3.462597215405935,3.18947480895727,5.111021141839401,3.977124267530081,4.650815783255818,1.006959357652919,1.0315510333232196,0.9882152427467188,0.06640252474370996
gpt2,7,4,-3.755364582461198,3.2681773866033055,3.4765539750835504,3.8821471554804368,3.188774622909571,3.386247028851323,0.9923619710514803,0.9624334917353674,0.9946944531849199,0.04707872997007647
gpt2,7,5,-4.722163838680328,4.363280297089939,4.547323675593208,4.45390470550568,4.7781170878839205,4.661195190682222,1.0017948299493677,1.0104118602439507,0.9935750965584254,0.043736630834215515
gpt2,7,6,-3.3882313149902283,3.1504835970366534,3.498177937425493,3.7798685803898575,3.8125306598010082,5.8291418251942,1.0706974269678662,1.5355345736430444,0.99267266431311,0.14586915123763294
gpt2,7,7,-4.675609617187843,7.24415309729376,5.913526162279839,3.9864614998115453,4.107608331119815,4.415679972565507,1.0160933074326841,1.0912123942959937,0.9952017598055047,0.041969066448567904
gpt2,7,8,-4.482934245268006,4.275542311607927,4.2914017221491685,4.260602514796575,3.6592919430472484,3.5874650177567107,0.9802173434808801,0.9085600474202314,0.9927064069243257,0.044916199108339334
gpt2,7,9,-3.995578498024135,3.4719721269909773,3.6916003119461784,4.561073982177071,3.566601360529019,3.818965419859036,0.9911439294430351,0.9468580637507921,0.9932826623042411,0.04700481265857737
gpt2,7,10,-5.649774253124467,10.077382170099364,7.786421793734243,10.029521900154162,4.612506941266485,8.92266751606881,1.0319259026368541,1.311855735426266,0.992203153479634,0.07378296937349485
gpt2,7,11,-4.329634292512217,7.547885846370866,5.916294472038148,6.542545136956478,4.006827455112479,6.51035731849271,1.0349312791626792,1.2715432626569596,0.9958345467070058,0.06881148667826972
gpt2,8,0,-3.5694954401127013,4.840982474544952,4.1456530882944005,3.990100648990177,3.50472338572993,3.682272473074976,0.9972930355156604,0.9846845477157321,0.9955291411699058,0.022981460097664167
gpt2,8,1,-4.980750804041367,8.943162574850856,6.79860314601698,7.49648794744788,4.696346133432308,6.808247664085441,1.0186540616311992,1.1474304561201525,0.9914036258867633,0.04548021958166968
gpt2,8,2,-3.656613806189482,3.9382071586599094,3.969158241395524,2.9122221238330597,3.770791411919549,3.958912991383812,1.045946780835903,1.1946686132588638,0.9233047328192677,0.13472187606604244
gpt2,8,3,-5.458719482375186,5.881062281228647,5.669732562550593,6.617228842191944,5.141728776519656,5.804739521514404,1.000666351001898,0.9951535054933218,0.993889703435599,0.04468193537931124
gpt2,8,4,-4.166514955302177,4.704091767702203,4.348547192601079,4.564118163785037,3.2573342213844936,3.4905861645492258,0.9822449901453643,0.9052921658924711,0.9898120475990229,0.05368497349684669
gpt2,8,5,-3.5480947761039126,2.754358559288,3.0416956041347394,3.4337946404344257,3.334091749546557,3.067380599280478,0.9729889459038578,0.9065499405702214,0.9946348565504474,0.035503141616793604
gpt2,8,6,-4.2933820854104345,6.998288383892183,5.652827058249612,4.86851674804075,4.049130269516105,5.43060258697995,1.031264366173457,1.2231192838983627,0.9927219639577712,0.06914512945070654
gpt2,8,7,-3.782464024020874,3.946387211310208,3.8455660164830148,3.956047040598602,3.0509135096708606,3.3654738851042887,0.9953435825518977,0.9687251017722898,0.9915013481564922,0.07562370082574112
gpt2,8,8,-4.947687334794374,4.324522219515332,4.617544432004812,5.372817025869389,5.702127369554897,5.455544852546336,0.9982536187107129,0.9856407449964438,0.9933038291149647,0.04280467576133743
gpt2,8,9,-3.4363433199711895,4.607094341305483,3.9459799166826373,5.94894876301238,4.105256120055011,4.575902415261313,0.9917290713604778,0.9259478153796252,0.991902475110263,0.038211034727832285
gpt2,8,10,-2.29213809567127,3.997115119329479,3.0735015787264053,5.502528291297424,4.603010822735177,5.617596552815023,1.0154059939398885,1.1162164165379398,0.9854387375509639,0.07061493563740733
gpt2,8,11,-5.032879463640331,4.635676241720182,4.697336917198559,5.634399093145144,5.087572249358464,4.434190523985403,0.9724939271797065,0.8282000490771023,0.9960224120950697,0.042981512385484956
gpt2,9,0,-3.7791089967763076,5.703006376749342,4.676910868158079,7.182668107931762,4.512815531252777,5.839702104538,1.0074243776024587,1.0257086146726262,0.9885253370969189,0.062219984784883935
gpt2,9,1,-3.592475264529379,5.479122294857432,4.46499499985682,8.409594973050854,4.980351589718786,6.588985886577565,1.0063952691374745,1.0181248460704844,0.993317000768346,0.03832834168043987
gpt2,9,2,-4.132009164489852,5.174973560754119,4.621943378089894,6.52728361884777,5.02041607518463,5.63679295815373,0.9995163785927387,0.9846819695629732,0.993633612670669,0.053042629710768
gpt2,9,3,-3.0714672837069648,2.8835369065083643,2.835394797023798,4.50769008283529,2.7818671752215303,2.872490790003093,0.9527475355487963,0.8111728851466106,0.9925553266166166,0.04301515639178725
gpt2,9,4,-4.191382527813712,5.889484953358113,5.189053034032235,5.830240710337599,3.9880139609072316,6.671467145736779,1.0444094716662415,1.3835656584511822,0.9834800381799751,0.10229927192341917
gpt2,9,5,-2.574820153522734,4.405413901356117,3.364665560425759,6.260863690965345,4.17927705980222,4.940642673895033,0.9990220963909833,0.965863466563788,0.9876539814171678,0.04337486337983113
gpt2,9,6,-3.5313985647467594,5.4542072575269005,4.4571985112701125,9.13696774702384,5.313605893112729,7.937473869272307,1.0156002292708588,1.139164893913501,0.9863482475746246,0.06785477997989786
gpt2,9,7,-3.654271627904979,3.6286863420421436,3.5479863324007965,5.066805555289275,4.5081002582631475,4.096311540682507,0.9743316495383413,0.8570952277984231,0.9964654673780681,0.03500173667148586
gpt2,9,8,-3.653879147420124,4.560786902143111,4.04528392962967,5.881389187081544,3.8072837158281416,4.337537169091422,0.990950655681829,0.9166332975016519,0.9928892428184165,0.05003476251412102
gpt2,9,9,-3.980682254104397,6.087720296805667,4.956673014825237,9.228322499243495,5.287184758888139,7.16184339396251,1.0068949634054214,1.0253005611823305,0.99031814354599,0.05158358809659559
gpt2,9,10,-3.055003203943009,3.5486761485448297,3.1790281650130554,5.019151783634577,2.8483620899596747,3.1154217027777498,0.9655068444595123,0.8239561086154104,0.9959395481181076,0.04306396886949128
gpt2,9,11,-3.5096352102155426,5.737756689136141,4.626636591864266,3.9377614561994725,3.798110514443067,4.561439187287609,1.0310110861333543,1.179487625149016,0.975704103452883,0.08910932259513012
gpt2,10,0,-3.5265855426580015,4.579778121229893,3.987234229358424,7.723246767324616,5.193473427947224,5.758181464058134,0.9921385360285715,0.90919373519125,0.991905916231782,0.04785366561190355
gpt2,10,1,-3.307152875671168,5.331231136224835,4.238872292398743,9.95608475607322,4.599189880427441,6.767110126917335,1.0095072471770417,1.000042095831531,0.9877895041096535,0.03965326608550802
gpt2,10,2,-3.3913336294412213,4.912096194775796,4.144573258549635,7.530058081340733,4.847629031986153,6.770612554389303,1.0154560483653077,1.1206348140175688,0.9950584536884645,0.04948715437434113
gpt2,10,3,-3.613370287758716,4.787248724770647,4.218993283843068,7.91854917575892,4.740783247003948,6.722182290424336,1.0144008476029023,1.0971409538295407,0.9929933415204079,0.05646247489133512
gpt2,10,4,-3.6506912615143126,4.6628129577013935,4.210279370045564,6.220326069878461,4.10574277396675,5.71444946781869,1.020467936607663,1.130763945534572,0.9886521373712339,0.07223701279998286
gpt2,10,5,-2.4477142682684896,3.056460012214238,2.555993231994243,5.3911374620949735,2.540487539037723,2.6876500854797847,0.9344799348767899,0.726229670818898,0.9914251525797351,0.06507455450880745
gpt2,10,6,-3.329376998478996,4.879819137592016,4.06321520718124,8.517509874887178,5.41547367680594,7.15951923078264,1.0080602151144877,1.054166746837402,0.9899822014352524,0.056597825738380465
gpt2,10,7,-3.5130190902574014,5.510250693350507,4.434501949737387,21.507785453693188,12.294476451922668,20.042406043554795,1.0079034141666667,1.232528552412602,0.988253151417595,0.03710171162082204
gpt2,10,8,-3.010399489947561,5.474274780201314,4.127075848848176,11.264161925418302,5.0376668136302705,8.310876147702835,1.0166397543918844,1.1032721304633442,0.9933909829546311,0.026354109190213734
gpt2,10,9,-3.127525869431964,3.472126499726081,3.0857104620568405,5.785523749411984,2.886211182714997,2.929632267838445,0.9363903899584225,0.716931590881691,0.9957325282552719,0.06660557263625061
gpt2,10,10,-2.911096602918575,4.446672205373762,3.644646954248781,7.1253615257548795,4.2908732003650085,5.8815341719407135,1.0130003590190553,1.0636881768466313,0.9920282785813828,0.0536757154579135
gpt2,10,11,-3.711726162628993,6.3588726449538235,5.154794687936915,5.791162873037724,3.620619203222339,7.037792700430135,1.0610438799769808,1.536958550963149,0.9771098860832009,0.12154187823909246
gpt2,11,0,-2.5091823296275075,3.425998275468838,2.9318211832595904,6.663048585066948,3.8234403659924405,4.786299546784197,0.99994887973798,0.9482791999785513,0.9944838839297586,0.03679574534021497
gpt2,11,1,-2.8632343210975653,3.8975244608323893,3.4092119587599266,7.258424785068109,5.01794948260646,7.222567557901373,1.0205425879019256,1.1967605921653743,0.9914532554458858,0.07413165583685158
gpt2,11,2,-3.461205001801452,3.850267193225927,3.7052529633604268,7.726180179588035,6.250474842405086,8.238673437817084,1.0149829982242307,1.1855458838540323,0.993390018270588,0.06512673879144829
gpt2,11,3,-3.7692155415843827,2.2950502339324874,3.0187390098344262,2.855068851444168,3.7554384762899704,3.567910183475482,1.0263700780877985,1.0896205728043262,0.9774693958292916,0.1147343492787025
gpt2,11,4,-2.270960901157719,3.564895854813996,2.8852111080681264,7.569428893034107,4.833900753535782,6.67306354228443,1.0140265906590782,1.103176085670617,0.9955194539446783,0.039153534482889926
gpt2,11,5,-2.733800162416053,4.187392909875196,3.4227946664817313,9.325795718193648,5.164839771754601,7.452484070884983,1.011639102038904,1.0738155307614279,0.9961988341833705,0.03702138405446546
gpt2,11,6,-2.890265110114099,3.659100248843535,3.27246829273805,6.712114410151026,6.17926626791564,6.856432880900436,1.006281418101123,1.0646334294378184,0.9928228697173338,0.05422041176032922
gpt2,11,7,-2.6487695493704853,4.35877188270498,3.453317681863662,8.811528059359688,4.765691323625953,7.190479733229367,1.0163244518857635,1.1096072803249295,0.993146771315305,0.05182766700789327
gpt2,11,8,-2.7653940509696073,3.376526333807032,3.077081252892335,3.6797726789762906,3.51432140425084,3.7060739376178082,1.0069905189838457,1.0305826939549847,0.9952090936973376,0.05718926903753538
gpt2,11,9,-3.062000528803156,4.606500590140524,3.7966744341220595,9.726469640935752,4.5997253248283565,6.816728753569598,1.010916212607753,1.0191367118858412,0.9958468961353875,0.0288165954386453
gpt2,11,10,-3.4865920929115153,4.650025085282119,4.024840493828637,9.881307724428448,7.541504880731283,8.489058081207018,0.9995866687963798,0.9833843321860942,0.9773990594860045,0.0687248728257113
gpt2,11,11,-3.4031384101637223,3.743408245913502,3.5928507682832365,5.337974848860208,4.120154154673222,4.836087781895227,1.0066205126857373,1.0312149036822844,0.9908499417614867,0.07712867223682668
gpt2-medium,0,0,,,,0.24613478428578628,0.2439477637149827,0.2472202077124269,,1.008902154867414,0.9723818800281157,0.08920767087859646
gpt2-medium,0,1,,,,0.3555435212977796,0.338058302646389,0.348818819599086,,1.0061383899361496,0.9957068249485646,0.052675338818470994
gpt2-medium,0,2,,,,0.2670307223092294,0.2721043448657043,0.27214974763936756,,1.0096238063499723,0.9936721515781064,0.1233186455764219
gpt2-medium,0,3,,,,0.2634762326970379,0.2674367670534139,0.26391659565180337,,0.9942266981167629,0.9921180116454809,0.07729082761747179
gpt2-medium,0,4,,,,0.26025560173806833,0.2843298582446429,0.27154879307712804,,0.9982437496274775,0.9935473250601826,0.061997515404845265
gpt2-medium,0,5,,,,0.4316895922281203,0.5305954325069852,0.47856278244472833,,0.9999340977566515,0.9954003729094496,0.030280289005792344
gpt2-medium,0,6,,,,0.27262546946876953,0.27144672845642204,0.27286013735586506,,1.0030315049100351,0.9897843814189976,0.09323766776550971
gpt2-medium,0,7,,,,0.2685952408759493,0.256472976764869,0.2629072032159963,,1.0016881182064263,0.9839892020842603,0.10771666755723792
gpt2-medium,0,8,,,,0.32261383129876925,0.3317887043096658,0.33270372371179996,,1.0169166825668796,0.9767932083311288,0.0670600954448728
gpt2-medium,0,9,-40.79897708770034,,18.02797982064796,0.9621262737222515,2.7699547923573613,1.6457204807203532,,1.0081001887949035,0.9733203517356043,0.10387619729928399
gpt2-medium,0,10,,,,0.4290383322487501,0.6357176582593517,0.5239634534738608,,1.0032768945707236,0.9956205654982324,0.08490519873140755
gpt2-medium,0,11,,,,0.30784385232156536,0.3467288998777577,0.32853033807329474,,1.0055767355865985,0.9949702110980947,0.0609563446551565
gpt2-medium,0,12,,,,0.2909091279161532,0.30149302602701167,0.2951559449378752,,0.9966306186326989,0.9906057877175676,0.06894400919031944
gpt2-medium,0,13,,,,0.2584802045181442,0.2595255162648945,0.25345953641464714,,0.9785994335902756,0.9867726707552397,0.13435974970699027
gpt2-medium,0,14,,,,0.30344591901312534,0.30530225871183103,0.3041005944002812,,0.9991060982658972,0.9970985149205769,0.031152208605678564
gpt2-medium,0,15,,,,0.27233973538938644,0.269234355200316,0.26189011919914973,,0.9671600955472452,0.9732036602121611,0.2720362536667509
gpt2-medium,1,0,,,,0.4484315659530577,0.526207017154472,0.4838649758303588,,0.9960881686495081,0.9937780840680062,0.05852115657697653
gpt2-medium,1,1,-5.333474987976666,1.5793893600361248,3.1907827501402726,2.142078885998839,3.877279175522726,3.6652938681551386,1.0993791600444658,1.2718255159902965,0.8485517736499398,0.16331467255717028
