model,layer,head,kv_head,dim,symmetric_energy,balance,pairing,rho,pairing_bound,pairing_gap,lobe_departure,n_pos,n_neg,n_zero,a,b,c,d,b_sym,c_sym,d_sym,trace_ratio
opt-1.3b,19,30,30,128,0.5256997315914547,1.0,0.7374435313557939,0.6849576104380716,0.7400837568134588,0.0026402254576649575,0.0543946313250909,64,64,0,0.4743002684085453,0.48946014787084924,0.03623958372060529,0.0,0.9310641007730837,0.06893589922691595,0.0,1.3492498518080798
opt-1.3b,19,31,31,128,0.5203508007812323,1.0,0.7586511823584045,0.7075570960710529,0.7612720568614819,0.002620874503077464,0.051657756496211564,64,64,0,0.4796491992187678,0.4900407559741648,0.030310044807067567,0.0,0.9417507482230039,0.05824925177699614,0.0,1.2671694911471882
opt-1.3b,20,0,0,128,0.5290385275498778,1.0,0.7186762416930933,0.6694367791889372,0.7253064786888039,0.006630236995710637,0.08930175639127194,64,64,0,0.47096147245012215,0.4871688012151908,0.041869726334686774,0.0,0.9208569430120768,0.07914305698792286,0.0,1.3776811426560471
opt-1.3b,20,1,1,128,0.5277368617179788,1.0,0.7436871593047241,0.6913181811481026,0.7460866906444792,0.0023995313397551232,0.051160074154728286,64,64,0,0.4722631382820213,0.4930665171450196,0.034670344572959234,0.0,0.934303727694718,0.0656962723052819,0.0,1.338964290051971
opt-1.3b,20,2,2,128,0.5212404568756658,1.0,0.7661183832004463,0.7174498371744042,0.7704235497460136,0.0043051665455672294,0.0649041783177174,64,64,0,0.47875954312433433,0.49272828557512666,0.028512171300539214,0.0,0.945299389323227,0.054700610676773266,0.0,1.241060345202864
opt-1.3b,20,3,3,128,0.524494253518817,1.0,0.7000704165981512,0.861341220996571,0.89494065772232,0.19487024112416884,0.39950241897844746,64,64,0,0.4755057464811831,0.47731192796206995,0.02601867308917142,0.021163652467575865,0.910042245000394,0.049607165216039806,0.04035058978356679,1.0225534459700631
opt-1.3b,20,4,4,128,0.5284048995843241,1.0,0.7296979653636091,0.686210372538496,0.7412685204863965,0.011570555122787374,0.11454585095395442,64,64,0,0.47159510041567565,0.48979795204680643,0.03860694753751786,0.0,0.9269368100714275,0.07306318992857269,0.0,1.374858434892466
opt-1.3b,20,5,5,128,0.5432942726437303,1.0,0.6691499611305655,0.6341742763844188,0.6910609414241808,0.02191098029361538,0.1760542170187237,64,64,0,0.45670572735626985,0.48382433176228484,0.05946994088144518,0.0,0.890538251780093,0.10946174821990638,0.0,1.376878275925432
opt-1.3b,20,6,6,128,0.523178594995083,1.0,0.761015417842372,0.7170117841553842,0.7700199175239285,0.009004499681556477,0.09443105309437325,64,64,0,0.476821405004917,0.4932979660302869,0.029880628964796253,0.0,0.9428863694909443,0.05711363050905605,0.0,1.2549445502509058
opt-1.3b,20,7,7,128,0.5237884681335325,1.0,0.749498617707058,0.7020853938808785,0.7561779598213555,0.006679342114297548,0.08379079386366982,64,64,0,0.4762115318664676,0.4909202480714551,0.03286822006207742,0.0,0.9372490574693254,0.06275094253067467,0.0,1.2951675161335465
opt-1.3b,20,8,8,128,0.531143623699345,1.0,0.7333903122709604,0.6844322610528236,0.7395865668795322,0.006196254608571761,0.08370346581663839,64,64,0,0.46885637630065513,0.4933895495337755,0.037754074165569765,0.0,0.9289192744090246,0.07108072559097602,0.0,1.1761225000632296
opt-1.3b,20,9,9,128,0.5264826932706661,1.0,0.6629186822870949,0.6207291582993271,0.6777619628041993,0.014843280517104374,0.14778638933832802,64,64,0,0.4735173067293341,0.4666617212608365,0.059820972009829776,0.0,0.8863761852489319,0.1136238147510685,0.0,1.3267866570158153
opt-1.3b,20,10,10,128,0.5224190675182554,1.0,0.7253122060698216,0.6743886243336655,0.7300409317891128,0.004728725719291171,0.07453771856136103,64,64,0,0.4775809324817446,0.48300078093775534,0.03941828658050019,0.0,0.9245466158657721,0.07545338413422815,0.0,1.2974733135692016
opt-1.3b,20,11,11,128,0.5246495402920236,1.0,0.7482220313551249,0.702395334431322,0.7564671262170085,0.008245094861883628,0.09318115266623257,64,64,0,0.47535045970797657,0.4913908802999785,0.0332586599920452,0.0,0.9366078545050605,0.06339214549493973,0.0,1.2879876727926924
opt-1.3b,20,12,12,128,0.5212851808943557,1.0,0.7609269705368686,0.7226130910598808,0.7751699134747826,0.01424294293791395,0.11797558318704177,64,64,0,0.47871481910564434,0.49149065022975985,0.02974040490265874,5.4125761937061026e-05,0.9428440865833206,0.05705208203239902,0.0001038313842802875,1.2355989268927516
opt-1.3b,20,13,13,128,0.5212914447400273,1.0,0.7493291649305258,0.702845815258356,0.756887281400811,0.007558116470285148,0.08906749532500248,64,64,0,0.47870855525997263,0.4885356445610867,0.032755800178940524,0.0,0.9371641324455724,0.06283586755442751,0.0,1.2911821182662806
opt-1.3b,20,14,14,128,0.5247312460117103,1.0,0.751938351455963,0.7040824708509758,0.7580398855709308,0.006101534114967833,0.0796970692203543,64,64,0,0.47526875398828955,0.492442128399748,0.03228911761196225,0.0,0.9384654185216146,0.06153458147838535,0.0,1.2798535747256115
opt-1.3b,20,15,15,128,0.5246060465736524,1.0,0.7410825634011284,0.6935925342969551,0.748225662580426,0.007143099179297563,0.08825888721803446,64,64,0,0.47539395342634766,0.48943738105575424,0.0351686655178981,0.0,0.9329617610250692,0.06703823897493064,0.0,1.3247053150677188
opt-1.3b,20,16,16,128,0.5254164202280397,1.0,0.7531951775837757,0.7055966383394581,0.7594495387581802,0.006254361174404477,0.08044010654935345,64,64,0,0.47458357977196036,0.4934119292876261,0.03200449094041367,0.0,0.9390873796320962,0.060912620367903944,0.0,1.296212942888486
opt-1.3b,20,17,17,128,0.5243107082397491,1.0,0.7496262381547711,0.7043568073964221,0.758295417027083,0.008669178872311889,0.0951903116637931,64,64,0,0.47568929176025093,0.4914432320607584,0.0328674761789906,0.0,0.9373129793794682,0.06268702062053144,0.0,1.281206204435166
opt-1.3b,20,18,18,128,0.5112874900437678,1.0,0.7554403311112368,0.7634940887731703,0.812019814187378,0.056579483076141246,0.22525250977180097,64,64,0,0.4887125099562321,0.4807076758560385,0.030022152341076965,0.000557661846652519,0.9401905683530187,0.05871873051012254,0.0010907011368589937,1.1751791858728253
opt-1.3b,20,19,19,128,0.5274332899812438,1.0,0.7476594223576195,0.7003654870297894,0.7545719911617296,0.006912568804110064,0.0855734062624371,64,64,0,0.47256671001875616,0.49384857063448345,0.03358471934676039,0.0,0.9363242328751098,0.06367576712489025,0.0,1.307017923218352
opt-1.3b,20,20,20,128,0.5310285272619912,1.0,0.7317178913796436,0.6819429150997621,0.7372277964407352,0.005509905061091613,0.07928539022587631,64,64,0,0.468971472738009,0.4928075951171703,0.03822093214482085,0.0,0.9280247101942153,0.07197528980578469,0.0,1.4071313324811872
opt-1.3b,20,21,21,128,0.5226345781347762,1.0,0.7594380897466761,0.7116806109883965,0.7650957769879576,0.005657687241281462,0.07546050713343624,64,64,0,0.4773654218652237,0.4923896980264003,0.03024488010837597,0.0,0.9421299673352718,0.05787003266472825,0.0,1.261314359899924
opt-1.3b,20,22,22,128,0.5255361063716304,1.0,0.7491613128715139,0.7064766759684595,0.7602680220075715,0.011106709136057602,0.10752543814557834,64,64,0,0.47446389362836955,0.4924693498793719,0.033066756492258556,0.0,0.9370799530396575,0.06292004696034253,0.0,1.3001714373321986
opt-1.3b,20,23,23,128,0.5253456206579425,1.0,0.7594464724011736,0.7095539282037415,0.7631253479906581,0.0036788755894845426,0.06100505018133573,64,64,0,0.47465437934205745,0.4949459711619489,0.03039964949599384,0.0,0.9421340003597609,0.057865999640239384,0.0,1.2801162869952754
opt-1.3b,20,24,24,128,0.5237760631033814,1.0,0.7467456964840573,0.7005411086372711,0.7547360825399756,0.007990386055918286,0.09206851507682816,64,64,0,0.4762239368966187,0.4901822489716798,0.03359381413170146,0.0,0.9358622577506543,0.06413774224934522,0.0,1.3257020569975078
opt-1.3b,20,25,25,128,0.5239569428305504,1.0,0.7489984401271733,0.6999972669295638,0.7542278692565071,0.005229429129333774,0.07436196183408668,64,64,0,0.47604305716944967,0.4909467211862969,0.03301022164425354,0.0,0.936998216941408,0.06300178305859222,0.0,1.3044374777439895
opt-1.3b,20,26,26,128,0.5244316458201839,1.0,0.7523378620859147,0.704548404979225,0.7584738467485256,0.006135984662610894,0.07984485119906633,64,64,0,0.47556835417981613,0.4922648260539822,0.03216681976620166,0.0,0.9386634654438245,0.061336534556175416,0.0,1.2824266558063728
opt-1.3b,20,27,27,128,0.5272987478332085,1.0,0.7475963228958771,0.6988159709070264,0.7531231808736341,0.005526857977756983,0.07666226875990176,64,64,0,0.47270125216679154,0.49370580157524047,0.03359294625796789,0.0,0.9362923837843176,0.06370761621568231,0.0,1.309925785937154
opt-1.3b,20,28,28,128,0.5755943691438205,1.0,0.5327768452831139,0.5443105485956614,0.5997599218198875,0.0669830765367736,0.3719915792050201,64,64,0,0.4244056308561794,0.4499435709851624,0.12565079815865832,0.0,0.7817025236964011,0.21829747630359927,0.0,1.4583250098829148
opt-1.3b,20,29,29,128,0.5249772448694201,1.0,0.7446473110617899,0.6930564927677277,0.7477218853799874,0.003074574318197465,0.057737907142387114,64,64,0,0.4750227551305798,0.49074610584992634,0.034231139019493796,0.0,0.9347950042520259,0.0652049957479743,0.0,1.3278549632066312
opt-1.3b,20,30,30,128,0.5296701599778957,1.0,0.7446490701588944,0.6931828393750294,0.7478406469909331,0.003191576832038745,0.05881738860647077,64,64,0,0.4703298400221044,0.4951334952923335,0.03453666468556209,0.0,0.9347959026292827,0.06520409737071724,0.0,1.3229931402990844
opt-1.3b,20,31,31,128,0.5218347879413031,1.0,0.7532247532600982,0.7024918588307346,0.7565571658755452,0.0033324126154470335,0.05893255348178306,64,64,0,0.47816521205869694,0.49005608133430734,0.03177870660699573,0.0,0.9391019775964605,0.06089802240353944,0.0,1.2791315629774151
opt-1.3b,21,0,0,128,0.5286840358422804,1.0,0.7269250749334752,0.6929768832009316,0.747647048761438,0.020721973827962703,0.15250196160938534,64,64,0,0.4713159641577195,0.48926011238622324,0.039394313923521815,2.9609532535394746e-05,0.9254300852999119,0.07451390859714575,5.600610294241607e-05,1.4601143353114707
opt-1.3b,21,1,1,128,0.5245236125054876,1.0,0.7296503094267162,0.6983535073889371,0.7526904167372039,0.02304010731048778,0.1593983872865183,64,64,0,0.4754763874945123,0.48618672969336674,0.037951253595794834,0.00038562921632613253,0.9269110448069298,0.07235375622941624,0.0007351989636540872,1.4492600852872177
opt-1.3b,21,2,2,128,0.5227131642911694,1.0,0.7380504558229648,0.7062461525485337,0.7600536801946435,0.022003224371678676,0.1530880865482568,64,64,0,0.47728683570883057,0.486845860446437,0.03525676535433773,0.0006105384903947991,0.9313824363054436,0.06744954549240792,0.0011680182021486414,1.3962714785202652
opt-1.3b,21,3,3,128,0.5205737648718567,1.0,0.712572523057159,0.7861770501571315,0.8319048901243269,0.11933236706716788,0.3344823008908906,64,64,0,0.4794262351281432,0.47756679520168116,0.03253006559079924,0.010476904079376187,0.9173854454982723,0.06248886860214089,0.020125685899586503,1.2448457762424538
opt-1.3b,21,4,4,128,0.5289714563966625,1.0,0.7074981273716465,0.7087371511204121,0.7623676556053011,0.05486952823365454,0.2483107218381827,64,64,0,0.4710285436033374,0.4837140627468064,0.04207202326404569,0.003185370385810458,0.9144426545089065,0.07953552645475245,0.0060218190363410225,1.459779549569953
opt-1.3b,21,5,5,128,0.5321608502952236,1.0,0.7415550492684351,0.6915509294130442,0.7463057662248799,0.0047507169564448,0.07211645431729759,64,64,0,0.46783914970477636,0.49661580885277423,0.03554504144244918,0.0,0.9332062074413586,0.06679379255864101,0.0,1.4285524644762315
opt-1.3b,21,6,6,128,0.5253431932212571,1.0,0.7200375495980087,0.7202483262650716,0.7729986426258061,0.05296109302779739,0.23794142514631111,64,64,0,0.4746568067787428,0.4841673329303956,0.037977770589751984,0.0031980897011095917,0.9216210263649127,0.07229135368992401,0.006087619945163471,1.4062519038058556
opt-1.3b,21,7,7,128,0.5248620521463203,1.0,0.7223654999511788,0.7024310599300615,0.7565004524254236,0.034134952474244806,0.19447418553983722,64,64,0,0.47513794785367963,0.484405204594076,0.03913234964052806,0.0013244979117162743,0.9229190843826411,0.07455739937856813,0.0025235162387907454,1.4392440055894697
opt-1.3b,21,8,8,128,0.5216555523332428,1.0,0.7558139750801629,0.7172738536505443,0.7702614122571625,0.014447437176999589,0.12023739703314903,64,64,0,0.4783444476667572,0.4905508933425344,0.031104658990708616,0.0,0.9403731852338492,0.05962681476615131,0.0,1.3012654358407727
opt-1.3b,21,9,9,128,0.5223260116890565,1.0,0.6946923631742561,0.6542895670524246,0.7107096403561919,0.016017277181935796,0.1441781980197618,64,64,0,0.47767398831094354,0.4736385661216247,0.04861690133662538,7.054423080652557e-05,0.90678724689588,0.09307769524901105,0.00013505785510931233,1.4559280075026584
opt-1.3b,21,10,10,128,0.517659254259806,1.0,0.7495739149326499,0.7103924648396632,0.7639026911094804,0.014328776176830482,0.1215139282099907,64,64,0,0.4823407457401939,0.48519517344920715,0.032464080810598865,0.0,0.9372867759178404,0.06271322408215964,0.0,1.3728897230396382
opt-1.3b,21,11,11,128,0.5251681645977577,1.0,0.728421588787275,0.7105907743245196,0.7640864494165216,0.035664860629246564,0.19578731542131628,64,64,0,0.47483183540224233,0.4864344740915254,0.03728580846209553,0.001447882044136731,0.926245166563172,0.07099784597692411,0.002756987459903835,1.40283908399825
opt-1.3b,21,12,12,128,0.5238511140735889,1.0,0.729380869577395,0.7179728654669444,0.7709052859636395,0.04152441638624449,0.20928315319641938,64,64,0,0.4761488859264112,0.48548702768643126,0.03614832527930202,0.0022157611078556716,0.9267652862493133,0.06900496020368113,0.004229753547005741,1.37385113395831
opt-1.3b,21,13,13,128,0.5229980283335398,1.0,0.7266792178742871,0.6963873274400088,0.7508486739713535,0.024169456097066333,0.16409534305885146,64,64,0,0.47700197166646013,0.4839278529058365,0.038795111974049945,0.0002750634536533777,0.9252957500581885,0.07417831401327678,0.0005259359285346237,1.4561928502470267
opt-1.3b,21,14,14,128,0.5236273596754837,1.0,0.7250495445470633,0.7085124570388932,0.7621591254958813,0.037109580948818,0.20085059525368298,64,64,0,0.4763726403245163,0.4840423078988978,0.037957816631500066,0.0016272351450858891,0.9244022470462228,0.07249013240069101,0.0031076205530863833,1.4212705938374908
opt-1.3b,21,15,15,128,0.5252870809725472,1.0,0.7212951423797532,0.6873691264701199,0.7423633134833842,0.021068171103631017,0.15558340989629804,64,64,0,0.47471291902745283,0.48448467278467344,0.04039678148107172,0.0004056267068018796,0.9223236023388777,0.07690419761757467,0.0007722000435473848,1.4825436670988488
opt-1.3b,21,16,16,128,0.5247111646100846,1.0,0.7362459713732787,0.6988639414364031,0.7531680613469334,0.01692208997365463,0.13565210214284387,64,64,0,0.47528883538991556,0.48820900928817673,0.03640208378951589,0.00010007153239215912,0.930433812383175,0.06937547024860136,0.00019071736822394994,1.4380632939477218
opt-1.3b,21,17,17,128,0.5247912017084452,1.0,0.7275890104415859,0.698296630498755,0.7526371811495042,0.025048170707918316,0.16654092363221668,64,64,0,0.4752087982915548,0.4858476288623853,0.03841625014609909,0.0005273226999607484,0.9257922527678055,0.07320292341227502,0.0010048238199193546,1.429182022083992
opt-1.3b,21,18,18,128,0.5184659136012396,1.0,0.7233069985550049,0.7455998805765599,0.7960499606882638,0.07274296213325893,0.2701142043213727,64,64,0,0.4815340863987605,0.4787726728827035,0.03470625564461291,0.004986985073923147,0.9234409829513598,0.06694028427740777,0.00961873277123232,1.3298104225320628
opt-1.3b,21,19,19,128,0.5252221364107978,1.0,0.72178196299841,0.7107977543009034,0.7642782096774661,0.04249624667905605,0.21506034137758406,64,64,0,0.4747778635892022,0.4845671719212506,0.03861068517379151,0.0020442793157555658,0.9225947238869816,0.0735130576133838,0.0038922184996343164,1.4255291629168292
opt-1.3b,21,20,20,128,0.5287274977162991,1.0,0.7166294887884817,0.6982296278224713,0.7525744648534113,0.035944976064929635,0.20161177012804657,64,64,0,0.4712725022837009,0.4862712894711399,0.04115373868294244,0.0013024695622165861,0.9197011533757224,0.07783544237947773,0.00246340424479957,1.4881224497958032
opt-1.3b,21,21,21,128,0.520643871738125,1.0,0.741328621372576,0.714786600156553,0.7679672926896666,0.026638671317090523,0.1662258773566128,64,64,0,0.479356128261875,0.4858071310092282,0.034197693273161654,0.0006390474557354029,0.9330891178789882,0.06568346451288398,0.0012274176081281771,1.3725162541708738
opt-1.3b,21,22,22,128,0.5276104590091036,1.0,0.7100270078727833,0.7080486897921393,0.7617285976352408,0.051701589762457534,0.24064472331960426,64,64,0,0.4723895409908963,0.48324668381055597,0.041203248874120975,0.0031605263244264747,0.9159156638367888,0.07809407143198811,0.005990264731222741,1.4500653268816126
opt-1.3b,21,23,23,128,0.526530693625145,1.0,0.7277916495350981,0.7037369013399584,0.7577179216393368,0.029926272104238705,0.18086980415667905,64,64,0,0.473469306374855,0.4875161455456767,0.03799768988210553,0.001016858197362741,0.9259026139371771,0.07216614404849372,0.0019312420143291337,1.4488549483752269
opt-1.3b,21,24,24,128,0.524304066364559,1.0,0.7261368741982661,0.6913026391742361,0.7460720602014237,0.01993518600315758,0.14997866489167977,64,64,0,0.47569593363544105,0.48498073096247934,0.03895168470736268,0.0003716506947169102,0.9249989883261036,0.07429216595142485,0.0007088457224714601,1.466838050847544
opt-1.3b,21,25,25,128,0.5264073390744766,1.0,0.719317862837594,0.6982662652845937,0.7526087589239496,0.033290896086355604,0.1935258118878042,64,64,0,0.47359266092552343,0.48493567282306954,0.040338939687573044,0.0011327265638340187,0.9212175378779445,0.07663065594506437,0.0021518061769913123,1.464401424951451
opt-1.3b,21,26,26,128,0.5263041766675968,1.0,0.7270603521592051,0.7020499714249667,0.7561449069007841,0.029084554741579005,0.17877955021917036,64,64,0,0.47369582333240323,0.4870965936897654,0.03833464725705268,0.0008729357207786438,0.9255039486365426,0.07283743689775822,0.0016586144656989346,1.434316195691562
opt-1.3b,21,27,27,128,0.5250813007143171,1.0,0.730292279496312,0.7047615696211054,0.7586723281214084,0.028380048625096355,0.17549983579965284,64,64,0,0.474918699285683,0.4868857031049351,0.03758186412848233,0.0006137334808995955,0.9272577455007045,0.07157341934926308,0.001168835150032341,1.4086039826972103
opt-1.3b,21,28,28,128,0.5421714925279102,1.0,0.7015073505963748,0.6485470050686789,0.7051308601259635,0.0036235095295886754,0.06862647441602907,64,64,0,0.45782850747209,0.4938651718429542,0.048306320684956126,0.0,0.9109021382520047,0.08909786174799551,0.0,1.5043943311043937
